game_id,game_date,game_date_time,home_team,away_team,home_team_id,away_team_id,home_score,away_score,state,venue,game_type
663088,2022-04-12,2022-04-12T20:10:00Z,Cincinnati Reds,Cleveland Guardians,113,114,5,10,Final,Great American Ball Park,R
661538,2022-04-12,2022-04-12T20:10:00Z,Chicago White Sox,Seattle Mariners,145,136,3,2,Final,Guaranteed Rate Field,R
662318,2022-04-12,2022-04-12T20:12:00Z,Pittsburgh Pirates,Chicago Cubs,134,112,1,2,Final,PNC Park,R
661944,2022-04-12,2022-04-12T22:40:00Z,Tampa Bay Rays,Oakland Athletics,139,133,9,8,Final,Tropicana Field,R
661636,2022-04-12,2022-04-12T22:45:00Z,Philadelphia Phillies,New York Mets,143,121,0,2,Final,Citizens Bank Park,R
661314,2022-04-12,2022-04-12T23:05:00Z,New York Yankees,Toronto Blue Jays,147,141,4,0,Final,Yankee Stadium,R
663295,2022-04-12,2022-04-12T23:05:00Z,Baltimore Orioles,Milwaukee Brewers,110,158,4,5,Final,Oriole Park at Camden Yards,R
661038,2022-04-12,2022-04-12T23:07:00Z,Los Angeles Angels,Miami Marlins,108,146,4,3,Final,Angel Stadium,R
661571,2022-04-12,2022-04-12T23:20:00Z,Atlanta Braves,Washington Nationals,144,120,16,4,Final,Truist Park,R
661753,2022-04-12,2022-04-12T23:40:00Z,Minnesota Twins,Los Angeles Dodgers,142,119,2,7,Final,Target Field,R
662017,2022-04-12,2022-04-12T23:45:00Z,St. Louis Cardinals,Kansas City Royals,138,118,6,5,Final,Busch Stadium,R
661995,2022-04-12,2022-04-13T00:05:00Z,Texas Rangers,Colorado Rockies,140,115,1,4,Final,Globe Life Field,R
663411,2022-04-12,2022-04-13T01:40:00Z,Arizona Diamondbacks,Houston Astros,109,117,1,2,Final,Chase Field,R
662104,2022-04-12,2022-04-13T01:45:00Z,San Francisco Giants,San Diego Padres,137,135,13,2,Final,Oracle Park,R
661570,2022-04-13,2022-04-13T16:20:00Z,Atlanta Braves,Washington Nationals,144,120,1,3,Final,Truist Park,R
663117,2022-04-13,2022-04-13T16:35:00Z,Cincinnati Reds,Cleveland Guardians,113,114,3,7,Final,Great American Ball Park,R
662317,2022-04-13,2022-04-13T16:35:00Z,Pittsburgh Pirates,Chicago Cubs,134,112,6,2,Final,PNC Park,R
661643,2022-04-13,2022-04-13T17:05:00Z,Philadelphia Phillies,New York Mets,143,121,6,9,Final,Citizens Bank Park,R
662885,2022-04-13,2022-04-13T17:10:00Z,Detroit Tigers,Boston Red Sox,116,111,7,9,Final,Comerica Park,R
661734,2022-04-13,2022-04-13T17:10:00Z,Minnesota Twins,Los Angeles Dodgers,142,119,0,7,Final,Target Field,R
663341,2022-04-13,2022-04-13T19:40:00Z,Arizona Diamondbacks,Houston Astros,109,117,3,2,Final,Chase Field,R
662115,2022-04-13,2022-04-13T19:45:00Z,San Francisco Giants,San Diego Padres,137,135,2,1,Final,Oracle Park,R
661943,2022-04-13,2022-04-13T22:40:00Z,Tampa Bay Rays,Oakland Athletics,139,133,2,4,Final,Tropicana Field,R
661313,2022-04-13,2022-04-13T23:05:00Z,New York Yankees,Toronto Blue Jays,147,141,4,6,Final,Yankee Stadium,R
663433,2022-04-13,2022-04-13T23:05:00Z,Baltimore Orioles,Milwaukee Brewers,110,158,2,4,Final,Oriole Park at Camden Yards,R
661530,2022-04-13,2022-04-13T23:10:00Z,Chicago White Sox,Seattle Mariners,145,136,6,4,Final,Guaranteed Rate Field,R
662009,2022-04-13,2022-04-13T17:15:00Z,St. Louis Cardinals,Kansas City Royals,138,118,,,Postponed,Busch Stadium,R
661942,2022-04-14,2022-04-14T17:10:00Z,Tampa Bay Rays,Oakland Athletics,139,133,3,6,Final,Tropicana Field,R
661529,2022-04-14,2022-04-14T18:10:00Z,Chicago White Sox,Seattle Mariners,145,136,1,5,Final,Guaranteed Rate Field,R
661292,2022-04-14,2022-04-14T21:14:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,5,1,Final,American Family Field,R
662307,2022-04-14,2022-04-14T22:35:00Z,Pittsburgh Pirates,Washington Nationals,134,120,9,4,Final,PNC Park,R
661418,2022-04-14,2022-04-14T22:40:00Z,Miami Marlins,Philadelphia Phillies,146,143,4,3,Final,loanDepot park,R
661312,2022-04-14,2022-04-14T23:05:00Z,New York Yankees,Toronto Blue Jays,147,141,3,0,Final,Yankee Stadium,R
661993,2022-04-14,2022-04-15T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,10,5,Final,Globe Life Field,R
662702,2022-04-14,2022-04-15T00:10:00Z,Kansas City Royals,Detroit Tigers,118,116,2,4,Final,Kauffman Stadium,R
662237,2022-04-14,2022-04-15T00:10:00Z,San Diego Padres,Atlanta Braves,135,144,12,1,Final,Petco Park,R
662950,2022-04-14,2022-04-15T00:40:00Z,Colorado Rockies,Chicago Cubs,115,112,2,5,Final,Coors Field,R
662627,2022-04-14,2022-04-15T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,9,3,Final,Dodger Stadium,R
662485,2022-04-15,2022-04-15T17:10:00Z,New York Mets,Arizona Diamondbacks,121,109,10,3,Final,Citi Field,R
663265,2022-04-15,2022-04-15T18:10:00Z,Boston Red Sox,Minnesota Twins,111,142,4,8,Final,Fenway Park,R
662291,2022-04-15,2022-04-15T22:35:00Z,Pittsburgh Pirates,Washington Nationals,134,120,2,7,Final,PNC Park,R
661417,2022-04-15,2022-04-15T22:40:00Z,Miami Marlins,Philadelphia Phillies,146,143,7,1,Final,loanDepot park,R
663357,2022-04-15,2022-04-15T23:05:00Z,Baltimore Orioles,New York Yankees,110,147,2,1,Final,Oriole Park at Camden Yards,R
661792,2022-04-15,2022-04-15T23:07:00Z,Toronto Blue Jays,Oakland Athletics,141,133,4,1,Final,Rogers Centre,R
663136,2022-04-15,2022-04-15T23:10:00Z,Cleveland Guardians,San Francisco Giants,114,137,1,4,Final,Progressive Field,R
661528,2022-04-15,2022-04-15T23:10:00Z,Chicago White Sox,Tampa Bay Rays,145,139,3,2,Final,Guaranteed Rate Field,R
662014,2022-04-15,2022-04-16T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,6,9,Final,Globe Life Field,R
662701,2022-04-15,2022-04-16T00:10:00Z,Kansas City Royals,Detroit Tigers,118,116,1,2,Final,Kauffman Stadium,R
661267,2022-04-15,2022-04-16T00:10:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,1,10,Final,American Family Field,R
662960,2022-04-15,2022-04-16T00:40:00Z,Colorado Rockies,Chicago Cubs,115,112,6,5,Final,Coors Field,R
662236,2022-04-15,2022-04-16T01:40:00Z,San Diego Padres,Atlanta Braves,135,144,2,5,Final,Petco Park,R
662192,2022-04-15,2022-04-16T01:42:00Z,Seattle Mariners,Houston Astros,136,117,11,1,Final,T-Mobile Park,R
662620,2022-04-15,2022-04-16T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,3,1,Final,Dodger Stadium,R
662626,2022-04-16,2022-04-16T17:10:00Z,New York Mets,Arizona Diamondbacks,121,109,2,3,Final,Citi Field,R
661527,2022-04-16,2022-04-16T18:10:00Z,Chicago White Sox,Tampa Bay Rays,145,139,3,2,Final,Guaranteed Rate Field,R
661759,2022-04-16,2022-04-16T19:07:00Z,Toronto Blue Jays,Oakland Athletics,141,133,5,7,Final,Rogers Centre,R
662235,2022-04-16,2022-04-16T20:05:00Z,San Diego Padres,Atlanta Braves,135,144,2,5,Final,Petco Park,R
662798,2022-04-16,2022-04-16T20:10:00Z,Kansas City Royals,Detroit Tigers,118,116,3,1,Final,Kauffman Stadium,R
663238,2022-04-16,2022-04-16T20:10:00Z,Boston Red Sox,Minnesota Twins,111,142,4,0,Final,Fenway Park,R
663076,2022-04-16,2022-04-16T22:10:00Z,Cleveland Guardians,San Francisco Giants,114,137,2,4,Final,Progressive Field,R
661416,2022-04-16,2022-04-16T22:10:00Z,Miami Marlins,Philadelphia Phillies,146,143,3,10,Final,loanDepot park,R
662290,2022-04-16,2022-04-16T22:35:00Z,Pittsburgh Pirates,Washington Nationals,134,120,6,4,Final,PNC Park,R
661981,2022-04-16,2022-04-16T23:05:00Z,Texas Rangers,Los Angeles Angels,140,108,2,7,Final,Globe Life Field,R
663266,2022-04-16,2022-04-16T23:05:00Z,Baltimore Orioles,New York Yankees,110,147,2,5,Final,Oriole Park at Camden Yards,R
661335,2022-04-16,2022-04-16T23:10:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,1,2,Final,American Family Field,R
662966,2022-04-16,2022-04-17T00:10:00Z,Colorado Rockies,Chicago Cubs,115,112,9,6,Final,Coors Field,R
662206,2022-04-16,2022-04-17T01:10:00Z,Seattle Mariners,Houston Astros,136,117,0,4,Final,T-Mobile Park,R
662619,2022-04-16,2022-04-17T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,5,2,Final,Dodger Stadium,R
663365,2022-04-17,2022-04-17T17:05:00Z,Baltimore Orioles,New York Yankees,110,147,5,0,Final,Oriole Park at Camden Yards,R
662294,2022-04-17,2022-04-17T17:35:00Z,Pittsburgh Pirates,Washington Nationals,134,120,5,3,Final,PNC Park,R
663308,2022-04-17,2022-04-17T17:35:00Z,Boston Red Sox,Minnesota Twins,111,142,8,1,Final,Fenway Park,R
661804,2022-04-17,2022-04-17T17:37:00Z,Toronto Blue Jays,Oakland Athletics,141,133,4,3,Final,Rogers Centre,R
662625,2022-04-17,2022-04-17T17:40:00Z,New York Mets,Arizona Diamondbacks,121,109,5,0,Final,Citi Field,R
663132,2022-04-17,2022-04-17T17:40:00Z,Cleveland Guardians,San Francisco Giants,114,137,1,8,Final,Progressive Field,R
661415,2022-04-17,2022-04-17T17:40:00Z,Miami Marlins,Philadelphia Phillies,146,143,11,3,Final,loanDepot park,R
661462,2022-04-17,2022-04-17T18:10:00Z,Chicago White Sox,Tampa Bay Rays,145,139,3,9,Final,Guaranteed Rate Field,R
661226,2022-04-17,2022-04-17T18:10:00Z,Milwaukee Brewers,St. Louis Cardinals,158,138,6,5,Final,American Family Field,R
662038,2022-04-17,2022-04-17T18:35:00Z,Texas Rangers,Los Angeles Angels,140,108,3,8,Final,Globe Life Field,R
662930,2022-04-17,2022-04-17T19:10:00Z,Colorado Rockies,Chicago Cubs,115,112,4,6,Final,Coors Field,R
662618,2022-04-17,2022-04-17T20:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,9,1,Final,Dodger Stadium,R
662174,2022-04-17,2022-04-17T20:10:00Z,Seattle Mariners,Houston Astros,136,117,7,2,Final,T-Mobile Park,R
662234,2022-04-17,2022-04-17T23:08:00Z,San Diego Padres,Atlanta Braves,135,144,2,1,Final,Petco Park,R
662700,2022-04-17,2022-04-17T18:10:00Z,Kansas City Royals,Detroit Tigers,118,116,,,Postponed,Kauffman Stadium,R
663236,2022-04-18,2022-04-18T15:10:00Z,Boston Red Sox,Minnesota Twins,111,142,3,8,Final,Fenway Park,R
663197,2022-04-18,2022-04-18T23:40:00Z,Chicago Cubs,Tampa Bay Rays,112,139,4,2,Final,Wrigley Field,R
661242,2022-04-18,2022-04-18T23:40:00Z,Milwaukee Brewers,Pittsburgh Pirates,158,134,6,1,Final,American Family Field,R
662928,2022-04-18,2022-04-19T00:10:00Z,Houston Astros,Los Angeles Angels,117,108,8,3,Final,Minute Maid Park,R
662929,2022-04-18,2022-04-19T00:40:00Z,Colorado Rockies,Philadelphia Phillies,115,143,4,1,Final,Coors Field,R
662407,2022-04-18,2022-04-19T01:40:00Z,Oakland Athletics,Baltimore Orioles,133,110,5,1,Final,Oakland Coliseum,R
662233,2022-04-18,2022-04-19T01:40:00Z,San Diego Padres,Cincinnati Reds,135,113,4,1,Final,Petco Park,R
662617,2022-04-18,2022-04-19T02:10:00Z,Los Angeles Dodgers,Atlanta Braves,119,144,7,4,Final,Dodger Stadium,R
663087,2022-04-18,2022-04-18T22:10:00Z,Cleveland Guardians,Chicago White Sox,114,145,,,Postponed,Progressive Field,R
662587,2022-04-18,2022-04-18T23:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,,,Postponed,Nationals Park,R
662616,2022-04-18,2022-04-18T23:10:00Z,New York Mets,San Francisco Giants,121,137,,,Postponed,Citi Field,R
662587,2022-04-19,2022-04-19T17:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,6,1,Final,Nationals Park,R
662583,2022-04-19,2022-04-19T23:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,1,0,Final,Nationals Park,R
662350,2022-04-19,2022-04-19T19:10:00Z,New York Mets,San Francisco Giants,121,137,5,4,Final,Citi Field,R
662616,2022-04-19,2022-04-19T19:15:00Z,New York Mets,San Francisco Giants,121,137,3,1,Final,Citi Field,R
661405,2022-04-19,2022-04-19T22:40:00Z,Miami Marlins,St. Louis Cardinals,146,138,1,5,Final,loanDepot park,R
662896,2022-04-19,2022-04-19T22:40:00Z,Detroit Tigers,New York Yankees,116,147,2,4,Final,Comerica Park,R
663249,2022-04-19,2022-04-19T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,2,1,Final,Fenway Park,R
663196,2022-04-19,2022-04-19T23:40:00Z,Chicago Cubs,Tampa Bay Rays,112,139,5,6,Final,Wrigley Field,R
661211,2022-04-19,2022-04-19T23:40:00Z,Milwaukee Brewers,Pittsburgh Pirates,158,134,5,2,Final,American Family Field,R
662927,2022-04-19,2022-04-20T00:10:00Z,Houston Astros,Los Angeles Angels,117,108,2,7,Final,Minute Maid Park,R
662753,2022-04-19,2022-04-20T00:10:00Z,Kansas City Royals,Minnesota Twins,118,142,4,3,Final,Kauffman Stadium,R
662925,2022-04-19,2022-04-20T00:40:00Z,Colorado Rockies,Philadelphia Phillies,115,143,6,5,Final,Coors Field,R
662406,2022-04-19,2022-04-20T01:40:00Z,Oakland Athletics,Baltimore Orioles,133,110,2,1,Final,Oakland Coliseum,R
662232,2022-04-19,2022-04-20T01:40:00Z,San Diego Padres,Cincinnati Reds,135,113,6,2,Final,Petco Park,R
662161,2022-04-19,2022-04-20T01:40:00Z,Seattle Mariners,Texas Rangers,136,140,6,2,Final,T-Mobile Park,R
662717,2022-04-19,2022-04-20T02:10:00Z,Los Angeles Dodgers,Atlanta Braves,119,144,1,3,Final,Dodger Stadium,R
663075,2022-04-19,2022-04-19T22:10:00Z,Cleveland Guardians,Chicago White Sox,114,145,,,Postponed,Progressive Field,R
661203,2022-04-20,2022-04-20T17:40:00Z,Milwaukee Brewers,Pittsburgh Pirates,158,134,4,2,Final,American Family Field,R
663094,2022-04-20,2022-04-20T18:10:00Z,Cleveland Guardians,Chicago White Sox,114,145,11,1,Final,Progressive Field,R
663075,2022-04-20,2022-04-20T18:15:00Z,Cleveland Guardians,Chicago White Sox,114,145,2,1,Final,Progressive Field,R
662924,2022-04-20,2022-04-20T19:10:00Z,Colorado Rockies,Philadelphia Phillies,115,143,6,9,Final,Coors Field,R
662734,2022-04-20,2022-04-20T19:10:00Z,Los Angeles Dodgers,Atlanta Braves,119,144,5,1,Final,Dodger Stadium,R
662231,2022-04-20,2022-04-20T20:10:00Z,San Diego Padres,Cincinnati Reds,135,113,6,0,Final,Petco Park,R
662392,2022-04-20,2022-04-20T22:07:00Z,Oakland Athletics,Baltimore Orioles,133,110,0,1,Final,Oakland Coliseum,R
663146,2022-04-20,2022-04-20T22:30:00Z,Chicago Cubs,Tampa Bay Rays,112,139,2,8,Completed Early,Wrigley Field,R
662926,2022-04-20,2022-04-20T22:40:00Z,Houston Astros,Los Angeles Angels,117,108,0,6,Final,Minute Maid Park,R
661404,2022-04-20,2022-04-20T22:40:00Z,Miami Marlins,St. Louis Cardinals,146,138,0,2,Final,loanDepot park,R
662861,2022-04-20,2022-04-20T22:40:00Z,Detroit Tigers,New York Yankees,116,147,3,5,Final,Comerica Park,R
662560,2022-04-20,2022-04-20T23:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,2,11,Final,Nationals Park,R
662349,2022-04-20,2022-04-20T23:10:00Z,New York Mets,San Francisco Giants,121,137,2,5,Final,Citi Field,R
663247,2022-04-20,2022-04-20T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,1,6,Final,Fenway Park,R
662703,2022-04-20,2022-04-21T00:10:00Z,Kansas City Royals,Minnesota Twins,118,142,2,0,Final,Kauffman Stadium,R
662178,2022-04-20,2022-04-21T01:40:00Z,Seattle Mariners,Texas Rangers,136,140,4,2,Final,T-Mobile Park,R
662593,2022-04-21,2022-04-21T17:10:00Z,New York Mets,San Francisco Giants,121,137,6,2,Final,Citi Field,R
663093,2022-04-21,2022-04-21T17:10:00Z,Cleveland Guardians,Chicago White Sox,114,145,6,3,Final,Progressive Field,R
662850,2022-04-21,2022-04-21T17:10:00Z,Detroit Tigers,New York Yankees,116,147,3,0,Final,Comerica Park,R
663225,2022-04-21,2022-04-21T17:35:00Z,Boston Red Sox,Toronto Blue Jays,111,141,2,3,Final,Fenway Park,R
662742,2022-04-21,2022-04-21T18:10:00Z,Kansas City Royals,Minnesota Twins,118,142,0,1,Final,Kauffman Stadium,R
662391,2022-04-21,2022-04-21T19:37:00Z,Oakland Athletics,Baltimore Orioles,133,110,6,4,Final,Oakland Coliseum,R
662558,2022-04-21,2022-04-21T20:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,3,4,Final,Nationals Park,R
661391,2022-04-21,2022-04-21T22:40:00Z,Miami Marlins,St. Louis Cardinals,146,138,5,0,Final,loanDepot park,R
663145,2022-04-21,2022-04-21T23:40:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,3,4,Final,Wrigley Field,R
662177,2022-04-21,2022-04-22T01:40:00Z,Seattle Mariners,Texas Rangers,136,140,6,8,Final,T-Mobile Park,R
663169,2022-04-22,2022-04-22T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,113,138,2,4,Final,Great American Ball Park,R
662557,2022-04-22,2022-04-22T23:05:00Z,Washington Nationals,San Francisco Giants,120,137,1,7,Final,Nationals Park,R
661311,2022-04-22,2022-04-22T23:05:00Z,New York Yankees,Cleveland Guardians,147,114,4,1,Final,Yankee Stadium,R
661621,2022-04-22,2022-04-22T23:05:00Z,Philadelphia Phillies,Milwaukee Brewers,143,158,4,2,Final,Citizens Bank Park,R
661914,2022-04-22,2022-04-22T23:10:00Z,Tampa Bay Rays,Boston Red Sox,139,111,3,4,Final,Tropicana Field,R
661569,2022-04-22,2022-04-22T23:20:00Z,Atlanta Braves,Miami Marlins,144,146,3,0,Final,Truist Park,R
663195,2022-04-22,2022-04-23T00:05:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,2,4,Final,Wrigley Field,R
662922,2022-04-22,2022-04-23T00:10:00Z,Houston Astros,Toronto Blue Jays,117,141,3,4,Final,Minute Maid Park,R
661755,2022-04-22,2022-04-23T00:10:00Z,Minnesota Twins,Chicago White Sox,142,145,2,1,Final,Target Field,R
661037,2022-04-22,2022-04-23T01:38:00Z,Los Angeles Angels,Baltimore Orioles,108,110,3,5,Final,Angel Stadium,R
663394,2022-04-22,2022-04-23T01:40:00Z,Arizona Diamondbacks,New York Mets,109,121,5,6,Final,Chase Field,R
662230,2022-04-22,2022-04-23T01:40:00Z,San Diego Padres,Los Angeles Dodgers,135,119,1,6,Final,Petco Park,R
662175,2022-04-22,2022-04-23T01:40:00Z,Seattle Mariners,Kansas City Royals,136,118,4,1,Final,T-Mobile Park,R
662390,2022-04-22,2022-04-23T01:40:00Z,Oakland Athletics,Texas Rangers,133,140,1,8,Final,Oakland Coliseum,R
662849,2022-04-22,2022-04-22T23:10:00Z,Detroit Tigers,Colorado Rockies,116,115,,,Postponed,Comerica Park,R
662549,2022-04-23,2022-04-23T17:05:00Z,Washington Nationals,San Francisco Giants,120,137,2,5,Final,Nationals Park,R
661310,2022-04-23,2022-04-23T17:05:00Z,New York Yankees,Cleveland Guardians,147,114,5,4,Final,Yankee Stadium,R
662848,2022-04-23,2022-04-23T17:10:00Z,Detroit Tigers,Colorado Rockies,116,115,13,0,Final,Comerica Park,R
662849,2022-04-23,2022-04-23T22:40:00Z,Detroit Tigers,Colorado Rockies,116,115,2,3,Final,Comerica Park,R
663144,2022-04-23,2022-04-23T18:20:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,21,0,Final,Wrigley Field,R
661752,2022-04-23,2022-04-23T20:05:00Z,Minnesota Twins,Chicago White Sox,142,145,9,2,Final,Target Field,R
661620,2022-04-23,2022-04-23T20:05:00Z,Philadelphia Phillies,Milwaukee Brewers,143,158,3,5,Final,Citizens Bank Park,R
662389,2022-04-23,2022-04-23T20:07:00Z,Oakland Athletics,Texas Rangers,133,140,0,2,Final,Oakland Coliseum,R
663100,2022-04-23,2022-04-23T20:10:00Z,Cincinnati Reds,St. Louis Cardinals,113,138,0,5,Final,Great American Ball Park,R
662875,2022-04-23,2022-04-23T20:10:00Z,Houston Astros,Toronto Blue Jays,117,141,2,3,Final,Minute Maid Park,R
661941,2022-04-23,2022-04-23T22:10:00Z,Tampa Bay Rays,Boston Red Sox,139,111,3,2,Final,Tropicana Field,R
661568,2022-04-23,2022-04-23T23:20:00Z,Atlanta Braves,Miami Marlins,144,146,7,9,Final,Truist Park,R
663384,2022-04-23,2022-04-24T00:10:00Z,Arizona Diamondbacks,New York Mets,109,121,5,2,Final,Chase Field,R
662276,2022-04-23,2022-04-24T00:40:00Z,San Diego Padres,Los Angeles Dodgers,135,119,3,2,Final,Petco Park,R
661035,2022-04-23,2022-04-24T01:07:00Z,Los Angeles Angels,Baltimore Orioles,108,110,4,5,Final,Angel Stadium,R
662191,2022-04-23,2022-04-24T01:10:00Z,Seattle Mariners,Kansas City Royals,136,118,13,7,Final,T-Mobile Park,R
662853,2022-04-24,2022-04-24T17:10:00Z,Detroit Tigers,Colorado Rockies,116,115,2,6,Final,Comerica Park,R
661931,2022-04-24,2022-04-24T17:10:00Z,Tampa Bay Rays,Boston Red Sox,139,111,5,2,Final,Tropicana Field,R
662539,2022-04-24,2022-04-24T17:35:00Z,Washington Nationals,San Francisco Giants,120,137,3,12,Final,Nationals Park,R
661590,2022-04-24,2022-04-24T17:35:00Z,Atlanta Braves,Miami Marlins,144,146,4,5,Final,Truist Park,R
661317,2022-04-24,2022-04-24T17:35:00Z,New York Yankees,Cleveland Guardians,147,114,10,2,Final,Yankee Stadium,R
663111,2022-04-24,2022-04-24T17:40:00Z,Cincinnati Reds,St. Louis Cardinals,113,138,4,1,Final,Great American Ball Park,R
662921,2022-04-24,2022-04-24T18:10:00Z,Houston Astros,Toronto Blue Jays,117,141,8,7,Final,Minute Maid Park,R
661781,2022-04-24,2022-04-24T18:10:00Z,Minnesota Twins,Chicago White Sox,142,145,6,4,Final,Target Field,R
663166,2022-04-24,2022-04-24T18:20:00Z,Chicago Cubs,Pittsburgh Pirates,112,134,3,4,Final,Wrigley Field,R
661033,2022-04-24,2022-04-24T20:07:00Z,Los Angeles Angels,Baltimore Orioles,108,110,7,6,Final,Angel Stadium,R
662388,2022-04-24,2022-04-24T20:07:00Z,Oakland Athletics,Texas Rangers,133,140,2,0,Final,Oakland Coliseum,R
663361,2022-04-24,2022-04-24T20:10:00Z,Arizona Diamondbacks,New York Mets,109,121,2,6,Final,Chase Field,R
662274,2022-04-24,2022-04-24T20:10:00Z,San Diego Padres,Los Angeles Dodgers,135,119,2,10,Final,Petco Park,R
662188,2022-04-24,2022-04-24T20:10:00Z,Seattle Mariners,Kansas City Royals,136,118,5,4,Final,T-Mobile Park,R
661640,2022-04-24,2022-04-24T23:08:00Z,Philadelphia Phillies,Milwaukee Brewers,143,158,0,1,Final,Citizens Bank Park,R
661210,2022-04-25,2022-04-25T22:10:00Z,Milwaukee Brewers,San Francisco Giants,158,137,2,4,Final,American Family Field,R
661639,2022-04-25,2022-04-25T22:45:00Z,Philadelphia Phillies,Colorado Rockies,143,115,8,2,Final,Citizens Bank Park,R
661760,2022-04-25,2022-04-25T23:07:00Z,Toronto Blue Jays,Boston Red Sox,141,111,6,2,Final,Rogers Centre,R
662008,2022-04-25,2022-04-25T23:45:00Z,St. Louis Cardinals,New York Mets,138,121,2,5,Final,Busch Stadium,R
661979,2022-04-25,2022-04-26T00:05:00Z,Texas Rangers,Houston Astros,140,117,6,2,Final,Globe Life Field,R
661034,2022-04-25,2022-04-26T01:38:00Z,Los Angeles Angels,Cleveland Guardians,108,114,3,0,Final,Angel Stadium,R
663382,2022-04-25,2022-04-26T01:40:00Z,Arizona Diamondbacks,Los Angeles Dodgers,109,119,0,4,Final,Chase Field,R
662297,2022-04-26,2022-04-26T22:35:00Z,Pittsburgh Pirates,Milwaukee Brewers,134,158,8,12,Final,PNC Park,R
663079,2022-04-26,2022-04-26T22:40:00Z,Cincinnati Reds,San Diego Padres,113,135,6,9,Final,Great American Ball Park,R
